experiment,base_name,ROI,channel,x,y,intensity,probability
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,62,2,1950,1624,3510.0,0.416
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,62,2,1939,1624,8055.81,0.519
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,61,2,789,1622,25436.53,0.678
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,60,2,1659,1620,30279.6,0.71
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,62,2,1966,1619,12368.18,0.573
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,63,2,2013,1617,17053.01,0.572
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,60,2,1650,1615,20508.15,0.607
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,63,2,1999,1610,28833.1,0.66
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,61,2,754,1604,20047.34,0.63
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,59,2,442,1601,7229.22,0.49
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,59,2,448,1600,5454.0,0.468
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,61,2,778,1599,2367.0,0.467
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,58,2,229,1596,11182.95,0.522
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,58,2,204,1590,7789.74,0.513
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,58,2,200,1589,7771.0,0.482
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,59,2,461,1583,34681.94,0.777
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,55,2,1117,1532,2268.0,0.418
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,57,2,676,1530,2531.4,0.485
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,57,2,708,1526,1834.0,0.369
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,56,2,1849,1519,28435.85,0.705
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,56,2,1831,1518,35078.86,0.701
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,55,2,1110,1515,23695.6,0.619
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,57,2,671,1502,23898.58,0.604
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,57,2,689,1497,24625.76,0.636
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,55,2,1110,1492,2189.0,0.438
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,56,2,1835,1486,2533.57,0.477
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,54,2,211,1482,2307.0,0.382
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,53,2,2032,1481,7820.26,0.498
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,53,2,2039,1478,8838.89,0.505
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,56,2,1831,1473,2362.0,0.449
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,54,2,211,1470,2176.0,0.426
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,54,2,241,1468,15282.88,0.518
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,55,2,1123,1463,23985.5,0.617
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,54,2,247,1462,13228.87,0.559
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,54,2,228,1462,15670.51,0.605
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,53,2,2036,1441,24200.96,0.651
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,52,2,1029,1424,32946.34,0.662
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,52,2,1004,1391,19847.3,0.62
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,52,2,1026,1389,2041.0,0.415
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,51,2,1823,1374,2424.0,0.425
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,49,2,364,1362,6056.66,0.515
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,49,2,330,1364,21588.79,0.566
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,49,2,373,1362,8149.23,0.511
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,51,2,1808,1360,13622.0,0.458
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,51,2,1817,1359,26555.16,0.667
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,51,2,1808,1356,14915.0,0.457
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,50,2,829,1347,2656.38,0.499
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,50,2,788,1345,15071.8,0.601
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,49,2,354,1341,2881.0,0.395
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,47,2,1414,1337,23840.71,0.676
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,46,2,989,1336,19780.06,0.639
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,51,2,1822,1332,1911.89,0.482
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,48,2,205,1330,14352.75,0.605
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,50,2,828,1323,20947.33,0.541
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,46,2,980,1318,17205.92,0.601
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,48,2,190,1314,2579.0,0.452
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,46,2,976,1303,2364.0,0.372
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,47,2,1404,1297,28048.68,0.622
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,48,2,190,1293,20063.5,0.615
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,45,2,528,1240,22706.54,0.585
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,45,2,539,1239,19374.14,0.617
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,44,2,2006,1231,25647.94,0.664
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,42,2,174,1218,14301.16,0.583
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,42,2,165,1216,6823.42,0.495
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,44,2,2027,1213,2871.0,0.439
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,42,2,161,1187,17269.35,0.582
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,44,2,2002,1186,33934.43,0.72
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,43,2,441,1184,34476.36,0.694
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,43,2,459,1183,12986.67,0.485
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,43,2,456,1181,13476.05,0.496
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,42,2,184,1175,2119.0,0.487
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,42,2,152,1167,1924.0,0.442
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,41,2,7,1145,13187.53,0.556
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,41,2,21,1135,22388.48,0.665
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,39,2,1207,1130,2993.96,0.496
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,39,2,1146,1116,3728.0,0.405
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,39,2,1171,1107,52178.85,0.533
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,38,2,315,1098,2137.51,0.497
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,38,2,347,1091,30573.6,0.595
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,38,2,323,1076,3677.99,0.499
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,38,2,309,1057,29042.28,0.599
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,37,2,1281,1009,8004.12,0.496
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,37,2,1281,1003,7304.0,0.448
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,37,2,1304,1000,16185.0,0.486
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,37,2,1301,996,26783.07,0.594
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,36,2,489,983,2246.0,0.445
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,36,2,480,966,7700.32,0.511
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,36,2,488,964,8827.78,0.497
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,35,2,1269,964,3560.05,0.497
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,36,2,492,955,29624.02,0.65
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,35,2,1305,945,39802.5,0.658
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,34,2,359,945,36918.52,0.576
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,35,2,1274,944,11483.18,0.565
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,34,2,303,934,25898.82,0.607
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,34,2,361,905,2839.0,0.438
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,33,2,1314,850,2986.0,0.379
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,33,2,1360,844,38327.8,0.69
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,33,2,1338,844,11382.2,0.605
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,31,2,1664,816,1829.0,0.424
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,31,2,1688,810,3074.95,0.5
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,30,2,847,810,2110.0,0.402
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,29,2,609,808,36748.63,0.674
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,30,2,809,805,2221.0,0.458
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,31,2,1708,803,15160.35,0.507
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,31,2,1702,801,22816.0,0.603
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,31,2,1673,801,10304.0,0.474
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,30,2,781,802,26554.83,0.641
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,29,2,640,800,3739.0,0.406
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,29,2,624,799,37880.88,0.651
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,31,2,1676,797,8765.87,0.486
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,28,2,1712,794,18439.0,0.487
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,30,2,828,791,18664.9,0.628
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,28,2,1721,780,9124.0,0.47
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,28,2,1729,776,14561.76,0.529
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,28,2,1733,773,9343.0,0.43
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,28,2,1695,760,2709.7,0.48
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,25,2,472,711,36926.1,0.6
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,25,2,482,706,58394.88,0.706
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,26,2,656,680,15136.95,0.681
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,23,2,1927,674,22193.74,0.619
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,25,2,484,668,2647.99,0.493
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,23,2,1955,665,21334.12,0.664
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,26,2,648,658,19175.94,0.599
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,25,2,456,649,2984.01,0.5
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,22,2,224,639,18958.68,0.583
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,22,2,283,620,11907.68,0.546
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,21,2,1608,608,20217.69,0.502
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,21,2,1606,608,18654.0,0.473
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,20,2,1071,591,26920.13,0.62
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,19,2,979,581,23269.01,0.579
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,19,2,923,577,25935.84,0.653
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,21,2,1605,570,22357.36,0.615
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,19,2,961,560,3364.42,0.5
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,18,2,14,555,2987.0,0.409
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,20,2,1041,549,14395.44,0.563
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,19,2,928,538,1966.36,0.496
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,18,2,58,538,2987.0,0.45
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,20,2,1016,535,1643.65,0.474
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,20,2,1043,528,1855.0,0.462
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,16,2,58,504,15342.92,0.587
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,14,2,1456,500,3418.68,0.502
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,15,2,760,500,3443.0,0.421
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,14,2,1464,498,2132.0,0.418
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,16,2,33,485,14269.6,0.585
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,14,2,1476,481,18130.55,0.581
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,15,2,731,472,24028.58,0.635
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,13,2,1207,470,17617.34,0.623
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,15,2,769,462,37203.14,0.725
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,14,2,1455,457,2374.0,0.397
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,12,2,2024,455,3146.0,0.449
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,13,2,1181,452,24344.2,0.599
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,12,2,2029,446,5357.0,0.382
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,12,2,2005,444,2276.0,0.49
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,13,2,1219,444,1584.0,0.422
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,12,2,2025,443,5848.0,0.465
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,14,2,1473,442,21435.69,0.543
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,13,2,1212,438,1975.0,0.378
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,12,2,1995,435,2236.17,0.48
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,12,2,2031,428,16752.58,0.642
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,11,2,471,423,1675.0,0.385
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,11,2,540,420,30409.65,0.606
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,11,2,505,399,13789.37,0.616
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,9,2,1793,382,34253.42,0.743
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,9,2,1834,369,2012.0,0.386
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,9,2,1806,367,2697.0,0.492
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,9,2,1803,355,3329.55,0.506
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,9,2,1838,331,6947.0,0.466
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,8,2,1618,330,7187.23,0.504
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,8,2,1624,327,16435.09,0.599
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,8,2,1600,326,11827.34,0.501
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,8,2,1604,323,9368.0,0.439
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,8,2,1633,322,3992.0,0.381
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,6,2,1771,191,3468.0,0.41
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,6,2,1766,187,4345.0,0.415
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,6,2,1764,182,5188.11,0.491
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,5,2,3,178,5844.4,0.495
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,6,2,1726,178,13094.48,0.563
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,5,2,42,166,6227.0,0.429
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,5,2,40,164,8383.0,0.446
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,5,2,32,160,14359.93,0.58
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,3,2,1599,133,12109.37,0.52
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,3,2,1614,121,2982.8,0.48
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,4,2,202,121,19078.71,0.62
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,3,2,1587,118,17493.89,0.602
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,4,2,205,109,20067.37,0.613
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,2,2,1338,80,5373.63,0.503
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,2,2,1336,76,5685.0,0.419
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,2,2,1355,67,17295.07,0.621
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-004_003_MIP,1,2,1646,16,1898.43,0.486
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-000_001_MIP,58,2,1368,2040,1620.0,0.396
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-000_001_MIP,58,2,1415,2033,8523.56,0.522
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-000_001_MIP,58,2,1394,2028,9367.36,0.514
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-000_001_MIP,58,2,1392,2021,7343.0,0.454
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-000_001_MIP,58,2,1367,2019,2032.17,0.5
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-000_001_MIP,59,2,233,2016,11671.86,0.57
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-000_001_MIP,56,2,1818,1964,1429.0,0.366
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-000_001_MIP,55,2,3,1945,6307.98,0.479
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-000_001_MIP,54,2,1293,1937,13243.18,0.641
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-000_001_MIP,56,2,1835,1935,19365.34,0.505
