experiment,base_name,ROI,channel,spot_count
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-002_004_MIP,39,2,4
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-002_004_MIP,40,2,2
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-002_004_MIP,41,2,2
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-002_004_MIP,42,2,2
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-002_004_MIP,43,2,4
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-002_004_MIP,44,2,6
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-002_004_MIP,45,2,7
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-002_004_MIP,46,2,5
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-002_004_MIP,47,2,0
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-002_004_MIP,48,2,0
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-002_004_MIP,49,2,3
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-002_004_MIP,50,2,0
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-002_004_MIP,51,2,2
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-002_004_MIP,52,2,8
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-002_004_MIP,53,2,2
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-002_004_MIP,54,2,6
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-002_004_MIP,55,2,1
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-002_004_MIP,56,2,0
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-002_004_MIP,57,2,2
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-002_004_MIP,58,2,1
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-002_004_MIP,59,2,2
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-002_004_MIP,60,2,5
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-002_004_MIP,61,2,0
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-002_004_MIP,62,2,4
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-002_004_MIP,63,2,0
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-002_004_MIP,64,2,3
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-002_004_MIP,65,2,3
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-002_004_MIP,66,2,5
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-002_004_MIP,67,2,0
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-002_004_MIP,68,2,2
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-002_004_MIP,69,2,2
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-002_004_MIP,70,2,5
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-002_004_MIP,71,2,2
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-002_004_MIP,72,2,2
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_000_MIP,1,2,3
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_000_MIP,2,2,3
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_000_MIP,3,2,3
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_000_MIP,4,2,3
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_000_MIP,5,2,2
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_000_MIP,6,2,6
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_000_MIP,7,2,1
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_000_MIP,8,2,4
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_000_MIP,9,2,0
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_000_MIP,10,2,3
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_000_MIP,11,2,2
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_000_MIP,12,2,6
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_000_MIP,13,2,4
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_000_MIP,14,2,4
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_000_MIP,15,2,3
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_000_MIP,16,2,2
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_000_MIP,17,2,4
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_000_MIP,18,2,0
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_000_MIP,19,2,8
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_000_MIP,20,2,3
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_000_MIP,21,2,4
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_000_MIP,22,2,0
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_000_MIP,23,2,3
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_000_MIP,24,2,3
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_000_MIP,25,2,0
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_000_MIP,26,2,3
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_000_MIP,27,2,3
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_000_MIP,28,2,3
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_000_MIP,29,2,2
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_000_MIP,30,2,2
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_000_MIP,31,2,4
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_000_MIP,32,2,4
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_000_MIP,33,2,0
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_000_MIP,34,2,2
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_000_MIP,35,2,2
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_000_MIP,36,2,5
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_000_MIP,37,2,4
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_000_MIP,38,2,2
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_000_MIP,39,2,3
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_000_MIP,40,2,0
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_000_MIP,41,2,3
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_000_MIP,42,2,6
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_000_MIP,43,2,5
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_000_MIP,44,2,4
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_000_MIP,45,2,4
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_000_MIP,46,2,5
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_000_MIP,47,2,3
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_000_MIP,48,2,6
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_000_MIP,49,2,3
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_000_MIP,50,2,4
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_000_MIP,51,2,2
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_000_MIP,52,2,6
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_000_MIP,53,2,0
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_000_MIP,54,2,0
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_000_MIP,55,2,5
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_000_MIP,56,2,3
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_000_MIP,57,2,3
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_000_MIP,58,2,0
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_000_MIP,59,2,5
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_000_MIP,60,2,7
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_000_MIP,61,2,4
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_000_MIP,62,2,0
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_000_MIP,63,2,3
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_000_MIP,64,2,3
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_000_MIP,65,2,0
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_000_MIP,66,2,7
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_000_MIP,67,2,0
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_000_MIP,68,2,0
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_000_MIP,69,2,2
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_000_MIP,70,2,4
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_000_MIP,71,2,0
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_000_MIP,72,2,4
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_000_MIP,73,2,5
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_000_MIP,74,2,5
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_000_MIP,75,2,3
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_000_MIP,76,2,5
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_000_MIP,77,2,6
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_000_MIP,78,2,3
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_000_MIP,79,2,4
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_000_MIP,80,2,0
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_000_MIP,81,2,3
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_000_MIP,82,2,1
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_000_MIP,83,2,2
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_000_MIP,84,2,0
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_000_MIP,85,2,3
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_000_MIP,86,2,4
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_000_MIP,87,2,3
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_000_MIP,88,2,3
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_000_MIP,89,2,0
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_000_MIP,90,2,3
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_000_MIP,91,2,5
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_000_MIP,92,2,0
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_000_MIP,93,2,3
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_000_MIP,94,2,3
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_000_MIP,95,2,1
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-001_000_MIP,96,2,0
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_000_MIP,1,2,2
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_000_MIP,2,2,5
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_000_MIP,3,2,4
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_000_MIP,4,2,4
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_000_MIP,5,2,3
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_000_MIP,6,2,1
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_000_MIP,7,2,4
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_000_MIP,8,2,5
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_000_MIP,9,2,0
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_000_MIP,10,2,4
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_000_MIP,11,2,5
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_000_MIP,12,2,3
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_000_MIP,13,2,1
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_000_MIP,14,2,3
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_000_MIP,15,2,5
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_000_MIP,16,2,3
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_000_MIP,17,2,6
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_000_MIP,18,2,7
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_000_MIP,19,2,4
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_000_MIP,20,2,4
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_000_MIP,21,2,2
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_000_MIP,22,2,3
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_000_MIP,23,2,3
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_000_MIP,24,2,8
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_000_MIP,25,2,0
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_000_MIP,26,2,3
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_000_MIP,27,2,2
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_000_MIP,28,2,6
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_000_MIP,29,2,6
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_000_MIP,30,2,0
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_000_MIP,31,2,7
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_000_MIP,32,2,7
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_000_MIP,33,2,5
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_000_MIP,34,2,0
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_000_MIP,35,2,4
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_000_MIP,36,2,7
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_000_MIP,37,2,5
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_000_MIP,38,2,5
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_000_MIP,39,2,1
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_000_MIP,40,2,7
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_000_MIP,41,2,5
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_000_MIP,42,2,5
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_000_MIP,43,2,4
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_000_MIP,44,2,6
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_000_MIP,45,2,3
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_000_MIP,46,2,0
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_000_MIP,47,2,6
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_000_MIP,48,2,9
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_000_MIP,49,2,5
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_000_MIP,50,2,0
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_000_MIP,51,2,8
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_000_MIP,52,2,7
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_000_MIP,53,2,2
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_000_MIP,54,2,0
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_000_MIP,55,2,4
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_000_MIP,56,2,6
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_000_MIP,57,2,5
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_000_MIP,58,2,2
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_000_MIP,59,2,0
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_000_MIP,60,2,5
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_000_MIP,61,2,7
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_000_MIP,62,2,3
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_000_MIP,63,2,6
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_000_MIP,64,2,7
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_000_MIP,65,2,3
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_000_MIP,66,2,1
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_000_MIP,67,2,0
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_000_MIP,68,2,4
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_000_MIP,69,2,3
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_000_MIP,70,2,4
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_000_MIP,71,2,4
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_000_MIP,72,2,4
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_000_MIP,73,2,5
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_000_MIP,74,2,1
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_000_MIP,75,2,6
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_000_MIP,76,2,5
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_000_MIP,77,2,0
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_000_MIP,78,2,2
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-000_002_MIP,1,2,2
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-000_002_MIP,2,2,1
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-000_002_MIP,3,2,3
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-000_002_MIP,4,2,2
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-000_002_MIP,5,2,6
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-000_002_MIP,6,2,0
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-000_002_MIP,7,2,3
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-000_002_MIP,8,2,0
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-000_002_MIP,9,2,2
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-000_002_MIP,10,2,2
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-000_002_MIP,11,2,3
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-000_002_MIP,12,2,4
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-000_002_MIP,13,2,0
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-000_002_MIP,14,2,3
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-000_002_MIP,15,2,4
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-000_002_MIP,16,2,2
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-000_002_MIP,17,2,0
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-000_002_MIP,18,2,3
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-000_002_MIP,19,2,4
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-000_002_MIP,20,2,1
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-000_002_MIP,21,2,0
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-000_002_MIP,22,2,4
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-000_002_MIP,23,2,0
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_1_MMStack_Pos-1-000_002_MIP,24,2,2
